itemid,total_events,unique_visitors,first_seen,last_seen,n_addtocart,n_transaction,n_view,view_to_cart,cart_to_purchase
546,657,311,2015-07-16 20:17:06.881,2015-09-15 21:21:53.656,45,23,589,0.07640067911714771,0.5111111111111111
547,2,2,2015-05-03 06:36:39.594,2015-05-06 21:06:26.179,0,0,2,0.0,0.0
549,13,12,2015-05-11 00:56:30.438,2015-07-06 03:59:51.224,0,0,13,0.0,0.0
550,24,23,2015-05-25 19:23:57.434,2015-09-12 20:48:23.322,0,0,24,0.0,0.0
552,1,1,2015-06-15 20:09:09.795,2015-06-15 20:09:09.795,0,0,1,0.0,0.0
554,6,6,2015-06-27 18:15:12.795,2015-08-12 16:58:01.354,0,0,6,0.0,0.0
556,7,6,2015-06-21 09:36:38.370,2015-09-15 11:27:49.596,0,0,7,0.0,0.0
559,1,1,2015-05-21 23:34:04.082,2015-05-21 23:34:04.082,0,0,1,0.0,0.0
560,2,2,2015-07-08 01:15:22.505,2015-08-01 21:41:50.093,0,0,2,0.0,0.0
563,14,10,2015-06-14 19:56:36.684,2015-09-03 01:45:21.750,0,1,13,0.0,0.0
564,3,3,2015-07-11 20:37:46.898,2015-07-29 09:23:59.267,0,0,3,0.0,0.0
565,8,6,2015-05-07 20:48:11.141,2015-09-03 14:13:34.566,0,0,8,0.0,0.0
566,12,11,2015-07-10 18:21:07.707,2015-08-12 12:37:30.772,3,0,9,0.3333333333333333,0.0
568,6,6,2015-05-06 18:12:27.415,2015-09-02 17:31:26.207,0,0,6,0.0,0.0
572,50,18,2015-05-11 04:34:26.867,2015-09-01 20:24:05.901,3,1,46,0.06521739130434782,0.3333333333333333
573,4,3,2015-07-21 12:36:29.318,2015-08-28 15:28:03.210,0,0,4,0.0,0.0
578,10,9,2015-05-08 00:28:34.440,2015-08-28 17:25:49.237,0,0,10,0.0,0.0
579,2,2,2015-05-26 07:11:26.119,2015-08-04 17:25:12.720,0,0,2,0.0,0.0
585,2,2,2015-05-30 14:16:24.886,2015-08-29 20:27:11.028,0,0,2,0.0,0.0
587,1,1,2015-05-29 03:54:37.755,2015-05-29 03:54:37.755,0,0,1,0.0,0.0
588,6,6,2015-05-10 03:37:32.079,2015-09-04 16:08:35.452,0,0,6,0.0,0.0
591,2,2,2015-05-09 19:08:10.454,2015-07-30 00:32:30.937,0,0,2,0.0,0.0
593,2,2,2015-05-03 14:58:17.732,2015-08-28 21:02:00.400,0,0,2,0.0,0.0
594,23,20,2015-05-11 01:02:29.530,2015-09-08 14:45:36.788,2,0,21,0.09523809523809523,0.0
596,2,2,2015-06-26 01:38:19.765,2015-07-08 18:04:20.231,0,0,2,0.0,0.0
599,1,1,2015-08-12 16:23:11.732,2015-08-12 16:23:11.732,0,0,1,0.0,0.0
602,7,7,2015-06-29 02:16:35.739,2015-08-07 22:33:56.515,0,0,7,0.0,0.0
603,1,1,2015-09-03 23:11:35.451,2015-09-03 23:11:35.451,0,0,1,0.0,0.0
605,7,6,2015-05-19 19:13:25.653,2015-09-15 02:43:02.175,0,0,7,0.0,0.0
606,5,5,2015-05-14 17:32:21.796,2015-08-29 17:45:20.277,0,0,5,0.0,0.0
609,22,13,2015-05-07 04:32:27.825,2015-07-10 10:21:00.351,1,0,21,0.047619047619047616,0.0
610,4,3,2015-07-03 16:25:38.638,2015-07-14 15:54:12.838,0,0,4,0.0,0.0
611,1,1,2015-06-04 02:26:03.505,2015-06-04 02:26:03.505,0,0,1,0.0,0.0
612,5,5,2015-06-13 19:28:26.759,2015-09-12 20:21:33.458,0,0,5,0.0,0.0
613,1,1,2015-08-01 03:51:11.817,2015-08-01 03:51:11.817,0,0,1,0.0,0.0
615,5,5,2015-05-29 04:15:49.123,2015-08-29 21:26:57.210,0,0,5,0.0,0.0
616,1,1,2015-06-09 06:46:33.063,2015-06-09 06:46:33.063,0,0,1,0.0,0.0
617,2,2,2015-07-03 05:36:14.257,2015-07-03 20:43:40.226,0,0,2,0.0,0.0
618,17,13,2015-05-13 18:37:07.456,2015-09-17 16:27:57.841,0,0,17,0.0,0.0
623,1,1,2015-06-05 17:18:54.107,2015-06-05 17:18:54.107,0,0,1,0.0,0.0
625,6,6,2015-06-17 07:46:07.864,2015-09-14 16:35:48.872,0,0,6,0.0,0.0
626,4,4,2015-06-04 05:12:01.901,2015-09-09 05:13:52.142,0,0,4,0.0,0.0
627,5,4,2015-07-14 03:27:33.312,2015-08-24 22:31:55.825,0,0,5,0.0,0.0
630,8,8,2015-05-11 23:49:37.931,2015-07-08 18:27:39.160,0,0,8,0.0,0.0
631,1,1,2015-06-10 20:24:04.844,2015-06-10 20:24:04.844,0,0,1,0.0,0.0
632,1,1,2015-09-15 23:58:50.974,2015-09-15 23:58:50.974,0,0,1,0.0,0.0
633,1,1,2015-07-22 01:05:51.864,2015-07-22 01:05:51.864,0,0,1,0.0,0.0
635,39,35,2015-05-12 02:18:35.887,2015-09-12 02:03:49.348,0,0,39,0.0,0.0
636,1,1,2015-09-15 22:32:24.673,2015-09-15 22:32:24.673,0,0,1,0.0,0.0
638,3,3,2015-05-25 03:52:14.986,2015-08-22 11:59:41.275,0,0,3,0.0,0.0
639,3,2,2015-05-12 05:14:22.858,2015-05-25 14:07:42.182,0,0,3,0.0,0.0
640,2,2,2015-07-28 15:09:52.653,2015-09-08 15:15:12.278,0,0,2,0.0,0.0
646,4,4,2015-06-11 15:39:03.613,2015-08-03 04:03:16.920,0,0,4,0.0,0.0
649,4,4,2015-06-13 18:59:33.388,2015-09-07 23:14:57.218,0,0,4,0.0,0.0
650,1,1,2015-06-01 17:46:15.998,2015-06-01 17:46:15.998,0,0,1,0.0,0.0
651,21,13,2015-05-20 05:23:48.700,2015-09-01 19:20:13.911,1,1,19,0.05263157894736842,1.0
655,50,26,2015-06-17 04:10:22.161,2015-09-17 05:11:13.909,3,1,46,0.06521739130434782,0.3333333333333333
656,1,1,2015-09-08 00:26:40.488,2015-09-08 00:26:40.488,0,0,1,0.0,0.0
658,1,1,2015-08-14 23:53:28.589,2015-08-14 23:53:28.589,0,0,1,0.0,0.0
659,1,1,2015-06-18 07:43:52.419,2015-06-18 07:43:52.419,0,0,1,0.0,0.0
660,14,14,2015-05-21 06:00:04.522,2015-09-07 06:07:45.191,0,0,14,0.0,0.0
661,3,3,2015-05-19 19:10:50.076,2015-06-13 02:22:34.501,0,0,3,0.0,0.0
662,2,2,2015-07-12 23:27:25.431,2015-07-20 19:29:26.203,0,0,2,0.0,0.0
664,1,1,2015-07-08 21:23:43.034,2015-07-08 21:23:43.034,0,0,1,0.0,0.0
665,2,2,2015-06-22 03:22:33.050,2015-07-05 18:33:16.461,0,0,2,0.0,0.0
666,4,3,2015-07-31 05:55:08.354,2015-08-02 23:24:13.746,0,0,4,0.0,0.0
667,1,1,2015-07-13 06:50:17.267,2015-07-13 06:50:17.267,0,0,1,0.0,0.0
668,7,7,2015-05-17 22:37:55.296,2015-08-22 01:50:31.888,0,0,7,0.0,0.0
669,3,2,2015-08-03 03:23:34.004,2015-09-07 12:21:19.793,0,0,3,0.0,0.0
671,1,1,2015-05-24 15:28:49.487,2015-05-24 15:28:49.487,0,0,1,0.0,0.0
672,3,2,2015-07-22 06:33:03.778,2015-07-27 05:51:16.553,0,0,3,0.0,0.0
673,1,1,2015-05-29 21:28:40.516,2015-05-29 21:28:40.516,0,0,1,0.0,0.0
676,1,1,2015-05-12 16:40:24.191,2015-05-12 16:40:24.191,0,0,1,0.0,0.0
677,8,7,2015-05-22 21:58:35.150,2015-09-02 18:35:16.012,0,0,8,0.0,0.0
678,2,2,2015-05-24 16:06:47.931,2015-08-22 08:55:32.844,0,0,2,0.0,0.0
683,4,3,2015-05-16 14:29:56.114,2015-08-07 05:19:39.803,0,0,4,0.0,0.0
684,2,2,2015-05-29 07:11:57.595,2015-08-30 17:41:46.342,0,0,2,0.0,0.0
686,1,1,2015-06-03 21:10:28.704,2015-06-03 21:10:28.704,0,0,1,0.0,0.0
688,7,4,2015-05-08 17:27:03.049,2015-08-25 17:59:44.580,0,0,7,0.0,0.0
689,14,13,2015-05-17 19:21:36.051,2015-09-18 02:22:44.134,0,0,14,0.0,0.0
691,13,13,2015-05-19 19:16:53.745,2015-08-26 05:04:34.146,0,0,13,0.0,0.0
692,1,1,2015-06-18 18:40:26.978,2015-06-18 18:40:26.978,0,0,1,0.0,0.0
693,5,5,2015-07-28 01:42:35.934,2015-09-03 16:52:17.030,0,0,5,0.0,0.0
696,5,5,2015-06-22 22:48:26.476,2015-09-15 04:51:02.875,0,0,5,0.0,0.0
697,7,5,2015-06-22 22:04:03.804,2015-08-17 17:02:00.922,0,0,7,0.0,0.0
698,55,41,2015-05-04 01:13:10.668,2015-09-15 18:33:32.949,2,1,52,0.038461538461538464,0.5
700,1,1,2015-07-24 00:11:58.504,2015-07-24 00:11:58.504,0,0,1,0.0,0.0
703,2,2,2015-05-14 23:54:49.774,2015-07-20 04:11:21.572,0,0,2,0.0,0.0
704,1,1,2015-09-12 23:37:46.377,2015-09-12 23:37:46.377,0,0,1,0.0,0.0
706,4,2,2015-08-31 01:32:37.902,2015-09-03 00:16:58.115,0,0,4,0.0,0.0
708,3,3,2015-07-12 03:05:21.799,2015-09-01 05:07:56.664,0,0,3,0.0,0.0
709,48,40,2015-05-04 03:30:14.360,2015-09-07 22:49:46.639,0,0,48,0.0,0.0
714,22,16,2015-05-20 18:41:46.999,2015-09-05 19:42:16.825,2,0,20,0.1,0.0
719,3,3,2015-05-11 20:50:28.959,2015-09-02 04:37:13.276,0,0,3,0.0,0.0
720,11,5,2015-07-14 01:19:33.781,2015-09-10 05:59:28.533,2,1,8,0.25,0.5
723,1,1,2015-05-27 00:21:39.770,2015-05-27 00:21:39.770,0,0,1,0.0,0.0
724,1,1,2015-08-07 00:30:46.394,2015-08-07 00:30:46.394,0,0,1,0.0,0.0
726,1,1,2015-06-12 12:49:06.873,2015-06-12 12:49:06.873,0,0,1,0.0,0.0
731,1,1,2015-08-01 01:43:55.972,2015-08-01 01:43:55.972,0,0,1,0.0,0.0
733,63,46,2015-05-05 18:14:05.759,2015-09-14 14:47:15.914,0,0,63,0.0,0.0
735,3,2,2015-06-15 14:14:36.408,2015-06-23 06:29:29.308,0,0,3,0.0,0.0
737,2,1,2015-06-03 01:33:53.625,2015-06-03 01:47:08.152,0,0,2,0.0,0.0
742,1,1,2015-07-01 03:47:15.702,2015-07-01 03:47:15.702,0,0,1,0.0,0.0
743,15,11,2015-05-12 18:28:16.059,2015-07-25 16:55:31.693,0,0,15,0.0,0.0
746,3,2,2015-07-04 21:25:44.695,2015-07-20 02:06:15.791,0,0,3,0.0,0.0
749,5,5,2015-05-14 08:22:02.722,2015-07-20 20:21:34.095,0,0,5,0.0,0.0
753,3,2,2015-06-02 13:39:11.793,2015-08-15 02:47:56.011,0,0,3,0.0,0.0
754,1,1,2015-05-26 02:44:49.951,2015-05-26 02:44:49.951,0,0,1,0.0,0.0
756,3,2,2015-05-28 05:07:15.802,2015-07-21 19:17:03.091,0,0,3,0.0,0.0
762,10,8,2015-06-05 20:20:18.787,2015-09-06 17:46:38.663,0,0,10,0.0,0.0
763,26,22,2015-05-09 01:52:25.864,2015-08-25 04:45:03.751,0,0,26,0.0,0.0
764,23,21,2015-05-08 01:21:26.408,2015-09-06 07:32:15.772,0,0,23,0.0,0.0
765,6,6,2015-05-07 21:32:52.396,2015-09-07 16:05:24.560,0,0,6,0.0,0.0
766,4,4,2015-05-05 22:30:33.844,2015-07-07 16:03:08.987,0,0,4,0.0,0.0
771,1,1,2015-08-05 17:30:50.473,2015-08-05 17:30:50.473,0,0,1,0.0,0.0
776,1,1,2015-09-11 04:37:05.583,2015-09-11 04:37:05.583,0,0,1,0.0,0.0
778,1,1,2015-06-18 22:59:16.745,2015-06-18 22:59:16.745,0,0,1,0.0,0.0
779,2,1,2015-07-02 03:53:13.817,2015-07-07 03:21:22.670,1,0,1,1.0,0.0
780,2,2,2015-06-20 02:43:35.880,2015-08-02 04:18:40.018,0,0,2,0.0,0.0
786,3,2,2015-05-29 19:31:28.894,2015-08-21 19:07:47.331,0,0,3,0.0,0.0
787,2,2,2015-05-20 21:03:07.861,2015-06-10 19:12:19.607,0,0,2,0.0,0.0
788,1,1,2015-09-15 20:22:58.868,2015-09-15 20:22:58.868,0,0,1,0.0,0.0
794,1,1,2015-09-14 17:35:31.741,2015-09-14 17:35:31.741,0,0,1,0.0,0.0
795,12,11,2015-05-07 21:42:41.444,2015-09-08 16:18:09.605,1,0,11,0.09090909090909091,0.0
797,1,1,2015-07-17 18:48:26.301,2015-07-17 18:48:26.301,0,0,1,0.0,0.0
799,1,1,2015-07-17 18:00:35.190,2015-07-17 18:00:35.190,0,0,1,0.0,0.0
801,3,3,2015-07-05 19:21:12.251,2015-08-09 04:00:27.087,0,0,3,0.0,0.0
802,1,1,2015-06-10 15:27:57.239,2015-06-10 15:27:57.239,0,0,1,0.0,0.0
808,1,1,2015-05-07 00:24:01.506,2015-05-07 00:24:01.506,0,0,1,0.0,0.0
814,1,1,2015-05-22 02:39:00.438,2015-05-22 02:39:00.438,0,0,1,0.0,0.0
815,3,3,2015-06-01 22:48:52.848,2015-09-10 21:50:41.680,0,0,3,0.0,0.0
816,1,1,2015-05-14 00:28:58.472,2015-05-14 00:28:58.472,0,0,1,0.0,0.0
818,6,5,2015-05-04 05:37:11.060,2015-09-11 01:32:14.953,0,0,6,0.0,0.0
819,2,2,2015-05-27 02:26:22.304,2015-05-28 17:46:11.250,0,0,2,0.0,0.0
821,27,19,2015-05-07 21:34:16.431,2015-09-03 21:18:48.721,1,1,25,0.04,1.0
822,25,17,2015-05-08 23:20:59.057,2015-08-10 22:06:41.268,1,1,23,0.043478260869565216,1.0
823,2,2,2015-08-26 21:01:46.482,2015-09-08 18:16:45.591,0,0,2,0.0,0.0
827,37,28,2015-05-08 19:25:20.930,2015-09-08 22:15:50.304,2,0,35,0.05714285714285714,0.0
829,263,187,2015-05-03 12:41:33.520,2015-09-17 00:13:58.604,19,5,239,0.0794979079497908,0.2631578947368421
831,4,4,2015-05-29 15:57:11.970,2015-07-22 20:11:11.730,0,0,4,0.0,0.0
832,6,5,2015-07-29 15:30:01.957,2015-09-15 21:54:23.698,0,0,6,0.0,0.0
834,1,1,2015-05-21 22:28:19.912,2015-05-21 22:28:19.912,0,0,1,0.0,0.0
835,14,9,2015-09-03 22:32:36.256,2015-09-16 01:12:49.291,1,1,12,0.08333333333333333,1.0
836,1,1,2015-08-28 18:04:43.906,2015-08-28 18:04:43.906,0,0,1,0.0,0.0
838,2,2,2015-05-27 03:01:31.413,2015-06-20 18:52:33.291,0,0,2,0.0,0.0
839,12,6,2015-05-28 20:33:44.857,2015-08-07 18:59:51.696,0,0,12,0.0,0.0
840,3,3,2015-07-11 07:50:46.906,2015-07-11 09:06:14.077,0,0,3,0.0,0.0
844,2,2,2015-09-09 18:58:40.998,2015-09-15 15:46:24.520,0,0,2,0.0,0.0
845,8,5,2015-06-27 23:52:55.338,2015-07-14 02:23:19.417,0,0,8,0.0,0.0
846,3,3,2015-05-17 00:56:21.395,2015-08-06 00:15:19.631,0,0,3,0.0,0.0
850,9,8,2015-05-21 20:17:13.260,2015-09-11 16:45:34.464,0,0,9,0.0,0.0
851,1,1,2015-05-14 19:37:42.361,2015-05-14 19:37:42.361,0,0,1,0.0,0.0
852,1,1,2015-06-23 03:25:22.302,2015-06-23 03:25:22.302,0,0,1,0.0,0.0
854,3,2,2015-06-25 06:01:51.524,2015-06-29 20:16:47.201,0,0,3,0.0,0.0
855,1,1,2015-06-11 23:41:23.094,2015-06-11 23:41:23.094,0,0,1,0.0,0.0
856,48,40,2015-05-05 22:52:34.379,2015-09-14 16:23:39.218,1,1,46,0.021739130434782608,1.0
857,2,1,2015-05-25 23:34:33.028,2015-05-25 23:35:08.958,0,0,2,0.0,0.0
860,58,58,2015-05-08 07:46:05.127,2015-09-10 18:37:02.199,0,0,58,0.0,0.0
862,1,1,2015-06-09 06:49:03.695,2015-06-09 06:49:03.695,0,0,1,0.0,0.0
863,6,6,2015-05-18 06:27:47.409,2015-08-12 18:08:48.075,0,0,6,0.0,0.0
867,4,3,2015-05-22 06:25:45.718,2015-08-08 18:12:15.412,0,0,4,0.0,0.0
869,691,413,2015-05-03 22:57:20.147,2015-09-16 23:12:49.277,30,7,654,0.045871559633027525,0.23333333333333334
872,2,2,2015-06-02 15:45:39.419,2015-08-03 21:38:03.391,0,0,2,0.0,0.0
873,2,2,2015-05-28 15:28:23.897,2015-06-09 00:48:02.471,0,0,2,0.0,0.0
874,1,1,2015-07-13 18:34:55.025,2015-07-13 18:34:55.025,0,0,1,0.0,0.0
875,14,12,2015-06-10 22:05:40.932,2015-09-13 01:50:22.110,0,0,14,0.0,0.0
877,5,5,2015-05-20 15:41:14.502,2015-09-11 11:49:31.471,0,0,5,0.0,0.0
882,38,34,2015-05-06 22:06:48.532,2015-09-16 13:18:27.176,0,0,38,0.0,0.0
885,59,51,2015-05-04 02:04:24.069,2015-09-14 21:04:13.207,0,0,59,0.0,0.0
886,2,1,2015-07-16 02:20:17.549,2015-07-16 02:31:29.569,0,0,2,0.0,0.0
887,1,1,2015-05-12 00:34:05.507,2015-05-12 00:34:05.507,0,0,1,0.0,0.0
888,1,1,2015-06-19 01:54:38.338,2015-06-19 01:54:38.338,0,0,1,0.0,0.0
890,1,1,2015-05-15 00:46:00.456,2015-05-15 00:46:00.456,0,0,1,0.0,0.0
901,23,20,2015-05-04 22:36:38.746,2015-09-14 03:02:41.301,0,0,23,0.0,0.0
907,12,10,2015-05-04 02:42:46.857,2015-09-15 05:07:14.881,0,0,12,0.0,0.0
908,2,2,2015-06-12 14:41:37.109,2015-09-06 04:37:31.799,0,0,2,0.0,0.0
909,42,30,2015-06-24 23:06:25.880,2015-09-14 16:34:44.208,2,1,39,0.05128205128205128,0.5
910,3,3,2015-07-02 23:14:56.405,2015-08-28 19:21:39.654,0,0,3,0.0,0.0
911,7,6,2015-05-16 14:21:06.375,2015-06-24 20:13:54.378,0,0,7,0.0,0.0
917,3,3,2015-05-25 03:04:29.485,2015-07-26 17:58:44.814,0,0,3,0.0,0.0
919,3,2,2015-05-04 18:59:25.334,2015-06-16 23:01:39.672,0,0,3,0.0,0.0
920,17,16,2015-05-23 02:17:13.864,2015-08-31 13:50:14.517,0,0,17,0.0,0.0
928,1,1,2015-09-13 07:43:04.344,2015-09-13 07:43:04.344,0,0,1,0.0,0.0
932,3,3,2015-05-14 23:39:22.015,2015-09-03 01:25:19.186,0,0,3,0.0,0.0
934,2,2,2015-07-18 02:10:34.335,2015-08-05 19:34:19.213,0,0,2,0.0,0.0
937,3,3,2015-05-21 23:49:53.310,2015-09-13 22:37:39.540,0,0,3,0.0,0.0
941,4,2,2015-05-18 00:32:40.009,2015-06-28 18:26:24.598,0,0,4,0.0,0.0
942,5,4,2015-05-22 03:36:59.006,2015-09-11 15:51:05.577,0,0,5,0.0,0.0
944,6,6,2015-06-20 00:59:23.729,2015-08-28 19:18:02.330,0,0,6,0.0,0.0
945,1,1,2015-07-08 23:08:44.762,2015-07-08 23:08:44.762,0,0,1,0.0,0.0
946,1,1,2015-09-10 15:56:27.030,2015-09-10 15:56:27.030,0,0,1,0.0,0.0
948,1,1,2015-08-18 04:10:43.475,2015-08-18 04:10:43.475,0,0,1,0.0,0.0
951,1,1,2015-08-01 20:55:27.153,2015-08-01 20:55:27.153,0,0,1,0.0,0.0
953,5,4,2015-05-17 18:08:47.127,2015-08-27 00:02:42.447,0,0,5,0.0,0.0
955,4,3,2015-06-29 18:01:27.377,2015-09-03 19:39:43.452,0,0,4,0.0,0.0
956,1,1,2015-08-03 22:08:00.182,2015-08-03 22:08:00.182,0,0,1,0.0,0.0
958,3,3,2015-06-30 18:51:53.318,2015-07-19 14:46:42.839,0,0,3,0.0,0.0
960,5,5,2015-05-31 16:35:35.335,2015-08-19 02:02:47.152,0,0,5,0.0,0.0
962,11,11,2015-05-07 21:22:31.364,2015-09-13 00:07:22.947,0,0,11,0.0,0.0
963,17,12,2015-07-20 22:54:17.659,2015-09-18 01:32:37.427,0,1,16,0.0,0.0
964,2,2,2015-06-08 15:44:24.635,2015-06-18 16:42:01.551,0,0,2,0.0,0.0
967,1,1,2015-07-21 21:19:43.625,2015-07-21 21:19:43.625,0,0,1,0.0,0.0
968,2,2,2015-06-17 21:46:28.226,2015-09-14 20:46:48.129,0,0,2,0.0,0.0
970,1,1,2015-07-21 02:59:10.182,2015-07-21 02:59:10.182,0,0,1,0.0,0.0
971,68,53,2015-05-13 00:37:45.814,2015-09-12 02:37:22.838,0,0,68,0.0,0.0
972,3,3,2015-05-08 22:28:24.184,2015-05-19 17:49:08.478,0,0,3,0.0,0.0
975,1,1,2015-06-09 03:21:21.306,2015-06-09 03:21:21.306,0,0,1,0.0,0.0
976,23,20,2015-05-06 02:48:55.623,2015-08-25 21:55:19.489,0,0,23,0.0,0.0
978,1,1,2015-07-14 20:32:19.407,2015-07-14 20:32:19.407,0,0,1,0.0,0.0
981,12,9,2015-05-09 15:46:49.679,2015-09-03 17:16:44.874,0,0,12,0.0,0.0
982,37,23,2015-05-03 22:31:12.427,2015-09-15 17:27:30.332,0,0,37,0.0,0.0
983,8,8,2015-06-26 18:24:10.076,2015-08-31 20:53:28.197,1,0,7,0.14285714285714285,0.0
984,2,2,2015-08-12 18:11:07.854,2015-09-14 03:06:17.703,0,0,2,0.0,0.0
985,1,1,2015-06-04 17:14:24.694,2015-06-04 17:14:24.694,0,0,1,0.0,0.0
986,4,4,2015-07-13 04:57:40.955,2015-09-12 00:55:14.532,0,0,4,0.0,0.0
987,1,1,2015-08-13 01:39:46.196,2015-08-13 01:39:46.196,0,0,1,0.0,0.0
988,11,10,2015-05-26 00:18:46.563,2015-08-30 09:58:07.032,0,0,11,0.0,0.0
989,4,4,2015-07-16 21:39:55.898,2015-07-21 22:37:13.903,0,0,4,0.0,0.0
991,14,11,2015-05-09 02:06:47.026,2015-09-01 16:04:21.174,0,0,14,0.0,0.0
996,2,2,2015-06-19 21:53:22.749,2015-08-31 05:22:24.338,0,0,2,0.0,0.0
997,25,17,2015-05-04 02:55:29.776,2015-09-01 16:44:12.849,1,0,24,0.041666666666666664,0.0
998,5,5,2015-07-01 15:58:25.491,2015-08-31 13:59:32.877,0,0,5,0.0,0.0
1000,5,3,2015-07-15 17:09:00.951,2015-07-29 20:05:31.413,0,0,5,0.0,0.0
1001,1,1,2015-05-15 23:33:39.895,2015-05-15 23:33:39.895,0,0,1,0.0,0.0
1002,42,41,2015-05-07 01:49:08.844,2015-09-11 13:16:10.995,0,0,42,0.0,0.0
1003,2,2,2015-07-06 04:14:48.087,2015-08-28 04:13:43.961,0,0,2,0.0,0.0
1004,1,1,2015-08-18 01:13:14.295,2015-08-18 01:13:14.295,0,0,1,0.0,0.0
1007,1,1,2015-06-06 04:41:28.988,2015-06-06 04:41:28.988,0,0,1,0.0,0.0
1011,22,19,2015-05-06 17:43:34.061,2015-09-15 20:17:27.210,1,0,21,0.047619047619047616,0.0
1013,4,4,2015-06-17 19:45:45.633,2015-08-13 00:25:03.627,0,0,4,0.0,0.0
1015,1,1,2015-05-19 04:08:58.227,2015-05-19 04:08:58.227,0,0,1,0.0,0.0
1018,1,1,2015-08-31 19:09:29.379,2015-08-31 19:09:29.379,0,0,1,0.0,0.0
1022,27,14,2015-05-10 01:29:49.505,2015-07-08 23:28:08.967,2,2,23,0.08695652173913043,1.0
1024,1,1,2015-08-14 04:58:32.616,2015-08-14 04:58:32.616,0,0,1,0.0,0.0
1025,2,2,2015-05-04 23:15:39.795,2015-09-11 17:39:07.821,0,0,2,0.0,0.0
1027,1,1,2015-06-26 00:12:10.188,2015-06-26 00:12:10.188,0,0,1,0.0,0.0
1028,26,26,2015-05-03 23:17:35.664,2015-08-31 17:44:27.558,0,0,26,0.0,0.0
1029,1,1,2015-08-13 23:21:54.277,2015-08-13 23:21:54.277,0,0,1,0.0,0.0
1030,13,10,2015-05-18 23:25:24.556,2015-09-16 23:17:06.560,0,0,13,0.0,0.0
1031,1,1,2015-07-18 02:00:42.808,2015-07-18 02:00:42.808,0,0,1,0.0,0.0
1033,31,30,2015-05-04 02:19:03.714,2015-09-09 21:47:45.021,1,0,30,0.03333333333333333,0.0
1035,29,16,2015-05-20 20:24:36.561,2015-08-27 14:54:26.914,3,1,25,0.12,0.3333333333333333
1038,1,1,2015-09-17 20:21:13.795,2015-09-17 20:21:13.795,0,0,1,0.0,0.0
1039,5,3,2015-05-18 00:18:35.384,2015-08-31 02:59:10.397,0,0,5,0.0,0.0
1040,1,1,2015-06-04 22:12:16.354,2015-06-04 22:12:16.354,0,0,1,0.0,0.0
1041,2,2,2015-06-30 02:31:06.651,2015-07-06 21:24:55.579,0,0,2,0.0,0.0
1043,4,4,2015-06-18 22:20:46.689,2015-08-05 03:05:52.910,0,0,4,0.0,0.0
1044,1,1,2015-05-17 16:30:20.519,2015-05-17 16:30:20.519,0,0,1,0.0,0.0
1045,2,2,2015-05-17 06:28:31.363,2015-09-05 01:42:41.526,0,0,2,0.0,0.0
1046,13,9,2015-05-11 06:25:38.703,2015-08-31 15:32:34.769,2,0,11,0.18181818181818182,0.0
1049,1,1,2015-05-28 18:10:05.827,2015-05-28 18:10:05.827,0,0,1,0.0,0.0
1050,2,2,2015-07-18 03:46:49.217,2015-08-05 01:40:55.499,0,0,2,0.0,0.0
1054,8,3,2015-05-07 03:10:40.398,2015-06-25 18:39:54.475,0,0,8,0.0,0.0
1059,1,1,2015-06-17 17:43:07.110,2015-06-17 17:43:07.110,0,0,1,0.0,0.0
1062,4,4,2015-05-13 20:16:50.047,2015-07-06 05:08:38.809,0,0,4,0.0,0.0
1066,1,1,2015-08-19 21:56:48.981,2015-08-19 21:56:48.981,0,0,1,0.0,0.0
1068,5,4,2015-07-25 01:01:02.764,2015-09-12 14:25:23.537,0,0,5,0.0,0.0
1069,3,3,2015-05-27 03:26:28.555,2015-09-15 16:33:40.078,0,0,3,0.0,0.0
1071,1,1,2015-07-29 03:12:47.798,2015-07-29 03:12:47.798,0,0,1,0.0,0.0
1072,1,1,2015-05-29 06:27:22.472,2015-05-29 06:27:22.472,0,0,1,0.0,0.0
1073,4,4,2015-05-27 21:12:32.895,2015-09-03 11:31:31.885,0,0,4,0.0,0.0
1076,1,1,2015-08-24 05:46:55.067,2015-08-24 05:46:55.067,0,0,1,0.0,0.0
1077,2,2,2015-07-02 21:39:42.113,2015-08-08 02:20:20.197,0,0,2,0.0,0.0
1078,1,1,2015-06-20 14:02:44.463,2015-06-20 14:02:44.463,0,0,1,0.0,0.0
1079,2,2,2015-06-03 13:43:50.202,2015-07-16 22:04:46.193,0,0,2,0.0,0.0
1080,4,3,2015-05-11 01:57:03.402,2015-07-17 17:21:20.021,0,0,4,0.0,0.0
1086,2,2,2015-09-15 13:29:03.127,2015-09-15 13:30:29.240,0,0,2,0.0,0.0
1087,4,4,2015-05-07 14:09:11.125,2015-09-12 23:41:44.095,0,0,4,0.0,0.0
1090,17,7,2015-07-26 15:12:54.585,2015-08-18 23:00:03.234,1,1,15,0.06666666666666667,1.0
1094,1,1,2015-08-31 03:50:00.223,2015-08-31 03:50:00.223,1,0,0,inf,0.0
1096,26,25,2015-05-04 23:36:49.379,2015-09-04 02:18:07.976,0,0,26,0.0,0.0
1104,1,1,2015-05-07 20:07:32.974,2015-05-07 20:07:32.974,0,0,1,0.0,0.0
1106,1,1,2015-07-25 18:22:52.553,2015-07-25 18:22:52.553,0,0,1,0.0,0.0
1109,10,9,2015-05-28 05:12:21.856,2015-08-13 17:23:35.495,0,0,10,0.0,0.0
